390	9/25/2020	Gujarat	Surat	Residential Rural	7.4	16.0
391	9/4/2021	Andhra PradeshHyderbad	Industrial Area	71.4	61.7
392	3/11/2021	Gujarat	Surat	Industrial Area	10.5	89.0
393	9/19/2021	Gujarat	Surat	Residential Rural	62.7	86.8
394	11/8/2020	Andhra PradeshHyderbad	Residential Rural	11.9	18.4
395	12/4/2020	Andhra PradeshHyderbad	Industrial Area	65.8	37.7
396	2/3/2021	Andhra PradeshHyderbad	Industrial Area	33.0	66.0
397	8/4/2021	Andhra PradeshHyderbad	Industrial Area	47.2	26.7
398	5/2/2021	Gujarat	Surat	Residential Rural	91.2	15.7
399	11/6/2020	Gujarat	SuratIndustrial Area	36.6	3.1
400	8/9/2021	Gujarat	Surat	Industrial Area	55.4	18.4
401	11/14/2020	Gujarat	Surat	Residential Rural	88.3	76.8
402	10/31/2020	Gujarat	Surat	Residential Rural	75.8	64.8
403	12/24/2020	Andhra PradeshHyderbad	Industrial Area	87.4	28.8
404	11/5/2020	Andhra PradeshHyderbadIndustrial Area	40.9	49.5
405	11/2/2020	Andhra PradeshHyderbad	Industrial Area	6.8	22.4
406	8/17/2021	Gujarat	Surat	Industrial Area	59.3	27.3
407	3/16/2021	Andhra PradeshHyderbadIndustrial Area	31.7	20.0
408	2/17/2021	Gujarat	Surat	Residential Rural	16.8	42.7
409	5/22/2021	Gujarat	Surat	Industrial Area	48.1	99.4
410	6/11/2021	Andhra PradeshHyderbad	Residential Rural	65.5	82.1
411	9/28/2020	Gujarat	Surat	Residential Rural	99.4	84.9
412	2/1/2021	Gujarat	Surat	Residential Rural	20.6	53.8
413	12/27/2020	Gujarat	Surat	Residential Rural	77.4	72.5
414	11/11/2020	Andhra PradeshHyderbadIndustrial Area	30.8	91.9
415	11/17/2020	Gujarat	SuratIndustrial Area	46.2	20.5
416	2/4/2021	Andhra PradeshHyderbad	Residential Rural	60.8	79.9
417	4/29/2021	Gujarat	SuratIndustrial Area	4.3	34.2
418	10/22/2020	Gujarat	Surat	Industrial Area	88.8	83.3
419	2/21/2021	Gujarat	Surat	Residential Rural	62.7	61.8
420	11/5/2020	Andhra PradeshHyderbad	Industrial Area	36.3	33.9
421	10/7/2020	Andhra PradeshHyderbad	Residential Rural	86.6	98.7
422	12/15/2020	Andhra PradeshHyderbad	Residential Rural	19.1	38.2
423	7/26/2021	Andhra PradeshHyderbad	Industrial Area	55.0	45.6
424	1/26/2021	Andhra PradeshHyderbad	Industrial Area	19.5	86.7
425	10/14/2020	Andhra PradeshHyderbad	Residential Rural	90.2	15.2
426	11/12/2020	Andhra PradeshHyderbad	Industrial Area	93.9	31.0
427	1/21/2021	Gujarat	Surat	Residential Rural	22.6	69.5
428	9/11/2021	Andhra PradeshHyderbad	Residential Rural	63.5	95.8
429	11/3/2020	Andhra PradeshHyderbad	Engineering	85.5	33.4
430	3/2/2021	Gujarat	SuratIndustrial Area	88.5	82.0
431	11/18/2020	Andhra PradeshHyderbad	Residential Rural	87.2	93.1
432	3/19/2021	Andhra PradeshHyderbad	Industrial Area	52.8	87.2
433	12/19/2020	Andhra PradeshHyderbad	Industrial Area	29.7	41.7
434	2/11/2021	Gujarat	SuratIndustrial Area	90.8	46.5
435	6/5/2021	Gujarat	Surat	Residential Rural	97.9	25.9
436	1/29/2021	Gujarat	Surat	Residential Rural	29.2	18.3
437	2/9/2021	Gujarat	Surat	Residential Rural	66.7	93.6
438	3/28/2021	Gujarat	Surat	Residential Rural	43.9	47.1
439	7/5/2021	Gujarat	Surat	Residential Rural	20.6	84.7
440	6/6/2021	Gujarat	Surat	Industrial Area	15.0	89.1
441	9/20/2021	Andhra PradeshHyderbad	Industrial Area	97.6	15.0
442	7/4/2021	Andhra PradeshHyderbad	Residential Rural	27.5	3.1
443	10/6/2020	Gujarat	Surat	Industrial Area	11.1	70.8
444	5/21/2021	Gujarat	Surat	Residential Rural	44.8	3.6
445	1/2/2021	Andhra PradeshHyderbad	Industrial Area	54.8	47.8
446	10/10/2020	Gujarat	Surat	Residential Rural	68.3	83.4
447	3/8/2021	Gujarat	SuratIndustrial Area	4.5	84.2
448	6/22/2021	Andhra PradeshHyderbad	Industrial Area	31.5	15.8
449	3/3/2021	Andhra PradeshHyderbad	Engineering	20.8	96.7
450	8/31/2021	Andhra PradeshHyderbad	Residential Rural	35.6	28.7
451	1/17/2021	Gujarat	Surat	Residential Rural	91.0	18.0
452	12/30/2020	Gujarat	Surat	Residential Rural	17.4	20.0
453	7/7/2021	Andhra PradeshHyderbad	Industrial Area	70.4	86.8
454	8/18/2021	Gujarat	Surat	Industrial Area	1.3	26.3
455	7/13/2021	Andhra PradeshHyderbad	Industrial Area	11.7	90.6
456	3/18/2021	Andhra PradeshHyderbad	Residential Rural	6.5	76.3
457	5/5/2021	Andhra PradeshHyderbad	Engineering	3.4	87.7
458	10/9/2020	Gujarat	Surat	Industrial Area	54.4	19.6
459	8/28/2021	Gujarat	Surat	Industrial Area	55.0	49.1
460	6/2/2021	Gujarat	Surat	Residential Rural	69.1	81.8
461	11/26/2020	Gujarat	SuratIndustrial Area	7.4	48.1
462	12/17/2020	Andhra PradeshHyderbad	Residential Rural	62.5	98.5
463	6/7/2021	Andhra PradeshHyderbad	Industrial Area	57.7	21.4
464	11/28/2020	Gujarat	Surat	Residential Rural	81.8	87.9
465	9/8/2021	Gujarat	Surat	Residential Rural	49.9	3.3
466	7/7/2021	Gujarat	Surat	Residential Rural	24.4	69.9
467	5/3/2021	Andhra PradeshHyderbad	Industrial Area	48.2	37.4
468	9/18/2021	Andhra PradeshHyderbad	Industrial Area	27.4	12.4
469	7/7/2021	Andhra PradeshHyderbad	Industrial Area	81.2	37.8
470	3/15/2021	Andhra PradeshHyderbad	Industrial Area	16.5	83.1
471	12/1/2020	Andhra PradeshHyderbad	Residential Rural	21.2	74.4
472	7/25/2021	Andhra PradeshHyderbad	Residential Rural	22.5	58.6
473	7/23/2021	Andhra PradeshHyderbad	Residential Rural	30.1	7.2
474	1/23/2021	Andhra PradeshHyderbad	Industrial Area	87.3	33.2
475	11/19/2020	Gujarat	Surat	Industrial Area	24.7	25.6
476	9/9/2021	Gujarat	Surat	Residential Rural	22.2	57.5
477	3/27/2021	Gujarat	Surat	Residential Rural	96.5	37.3
478	4/5/2021	Gujarat	Surat	Industrial Area	97.6	46.0
479	12/15/2020	Andhra PradeshHyderbad	Residential Rural	77.7	65.4
480	11/29/2020	Gujarat	Surat	Engineering	54.7	20.6
481	1/11/2021	Andhra PradeshHyderbad	Residential Rural	19.0	31.2
482	8/21/2021	Gujarat	Surat	Industrial Area	79.7	14.5
483	7/6/2021	Andhra PradeshHyderbad	Residential Rural	94.7	31.5
484	2/15/2021	Gujarat	Surat	Residential Rural	46.2	2.2
485	12/8/2020	Gujarat	Surat	Residential Rural	82.9	18.2
486	11/10/2020	Andhra PradeshHyderbad	Industrial Area	1.2	4.3
487	10/10/2020	Andhra PradeshHyderbad	Industrial Area	67.6	58.0
488	10/21/2020	Gujarat	Surat	Residential Rural	94.2	94.7
489	8/12/2021	Gujarat	Surat	Industrial Area	51.5	90.4
490	7/17/2021	Gujarat	Surat	Residential Rural	3.3	73.6
491	5/8/2021	Gujarat	Surat	Residential Rural	89.4	86.4
492	8/10/2021	Gujarat	Surat	Industrial Area	64.4	43.2
493	10/5/2020	Gujarat	Surat	Residential Rural	85.7	82.3
494	10/14/2020	Andhra PradeshHyderbad	Industrial Area	51.3	79.6
495	10/8/2020	Gujarat	SuratIndustrial Area	45.2	97.6
496	5/12/2021	Andhra PradeshHyderbad	Engineering	1.1	20.3
497	2/20/2021	Gujarat	Surat	Industrial Area	17.9	35.3
498	5/15/2021	Gujarat	Surat	Engineering	41.2	48.7
499	11/12/2020	Andhra PradeshHyderbad	Industrial Area	68.7	36.0
500	10/10/2020	Gujarat	Surat	Residential Rural	31.9	64.6
501	6/11/2021	Gujarat	Surat	Residential Rural	70.7	4.1
502	12/6/2020	Andhra PradeshHyderbad	Residential Rural	4.4	19.3
503	8/30/2021	Gujarat	Surat	Residential Rural	88.0	20.6
504	8/31/2021	Gujarat	Surat	Residential Rural	6.2	31.1
505	9/7/2021	Gujarat	Surat	Residential Rural	49.4	18.2
506	3/3/2021	Andhra PradeshHyderbad	Industrial Area	68.7	81.5
507	5/18/2021	Gujarat	Surat	Industrial Area	94.2	95.7
508	3/3/2021	Gujarat	Surat	Engineering	23.5	43.4
509	8/22/2021	Andhra PradeshHyderbad	Residential Rural	80.1	97.5
510	10/15/2020	Andhra PradeshHyderbad	Engineering	74.8	43.9
511	11/4/2020	Gujarat	Surat	Engineering	88.9	62.2
512	1/19/2021	Gujarat	Surat	Residential Rural	16.9	44.6
513	12/9/2020	Gujarat	Surat	Residential Rural	73.4	67.6
514	6/12/2021	Andhra PradeshHyderbad	Residential Rural	54.3	92.2
515	1/14/2021	Gujarat	Surat	Industrial Area	16.3	5.9
516	7/19/2021	Gujarat	Surat	Residential Rural	40.8	39.0
517	2/5/2021	Andhra PradeshHyderbad	Residential Rural	63.5	66.7
518	2/18/2021	Gujarat	Surat	Industrial Area	57.7	22.7
519	10/25/2020	Gujarat	Surat	Engineering	2.3	17.2
520	11/16/2020	Andhra PradeshHyderbad	Residential Rural	20.0	29.2
521	12/28/2020	Andhra PradeshHyderbad	Residential Rural	71.0	63.6
522	2/14/2021	Gujarat	Surat	Residential Rural	32.8	66.0
523	8/4/2021	Andhra PradeshHyderbad	Residential Rural	77.6	7.2
524	1/14/2021	Gujarat	Surat	Industrial Area	76.3	66.1
525	8/9/2021	Gujarat	Surat	Industrial Area	4.9	7.3
526	3/3/2021	Andhra PradeshHyderbad	Residential Rural	67.8	39.2
527	11/8/2020	Andhra PradeshHyderbad	Engineering	8.8	18.4
528	3/3/2021	Gujarat	Surat	Residential Rural	61.2	72.6
529	12/26/2020	Gujarat	Surat	Residential Rural	79.4	62.9
530	10/28/2020	Andhra PradeshHyderbad	Industrial Area	25.8	99.5
531	10/1/2020	Gujarat	Surat	Engineering	27.3	91.3
532	7/16/2021	Andhra PradeshHyderbad	Residential Rural	70.7	98.2
533	12/2/2020	Andhra PradeshHyderbad	Residential Rural	32.2	13.1
534	2/4/2021	Andhra PradeshHyderbad	Industrial Area	70.5	35.4
535	1/11/2021	Gujarat	Surat	Residential Rural	4.1	66.4
536	9/6/2021	Gujarat	Surat	Residential Rural	40.1	43.9
537	9/9/2021	Andhra PradeshHyderbad	Residential Rural	10.7	9.7
538	11/13/2020	Gujarat	Surat	Engineering	26.6	54.4
539	7/21/2021	Andhra PradeshHyderbad	Industrial Area	72.7	58.9
540	9/19/2021	Gujarat	Surat	Residential Rural	92.1	88.5
541	6/18/2021	Andhra PradeshHyderbad	Engineering	61.5	34.6
542	11/27/2020	Andhra PradeshHyderbad	Residential Rural	93.2	63.0
543	11/11/2020	Gujarat	Surat	Residential Rural	60.8	53.5
544	10/8/2020	Gujarat	Surat	Industrial Area	66.6	95.7
545	6/28/2021	Andhra PradeshHyderbad	Residential Rural	5.8	81.1
546	11/18/2020	Andhra PradeshHyderbad	Residential Rural	40.9	21.4
547	6/20/2021	Andhra PradeshHyderbad	Industrial Area	17.9	50.6
548	5/18/2021	Gujarat	Surat	Residential Rural	96.0	65.2
549	10/16/2020	Andhra PradeshHyderbad	Industrial Area	32.3	62.4
550	5/28/2021	Gujarat	Surat	Industrial Area	67.2	59.0
551	12/23/2020	Andhra PradeshHyderbad	Residential Rural	54.7	91.7
552	5/8/2021	Andhra PradeshHyderbad	Industrial Area	42.3	71.5
553	5/3/2021	Andhra PradeshHyderbad	Residential Rural	64.2	89.2
554	8/1/2021	Andhra PradeshHyderbad	Engineering	2.5	15.6
555	11/24/2020	Andhra PradeshHyderbadIndustrial Area	39.9	85.5
556	9/5/2021	Gujarat	Surat	Residential Rural	84.6	22.6
557	8/22/2021	Gujarat	Surat	Residential Rural	71.3	21.7
558	7/10/2021	Andhra PradeshHyderbad	Industrial Area	98.1	73.5
559	8/22/2021	Gujarat	SuratIndustrial Area	56.2	31.5
560	12/21/2020	Gujarat	Surat	Engineering	17.9	10.0
561	10/9/2020	Gujarat	Surat	Residential Rural	33.7	99.8
562	1/8/2021	Gujarat	Surat	Residential Rural	10.0	40.1
563	3/28/2021	Gujarat	Surat	Residential Rural	81.8	10.2
564	8/27/2021	Gujarat	Surat	Engineering	95.5	52.8
565	8/29/2021	Andhra PradeshHyderbad	Residential Rural	69.3	34.6
566	4/23/2021	Gujarat	Surat	Residential Rural	65.8	70.7
567	4/22/2021	Gujarat	Surat	Industrial Area	85.7	8.9
568	6/23/2021	Andhra PradeshHyderbad	Residential Rural	77.9	48.8
569	6/12/2021	Gujarat	Surat	Industrial Area	21.8	56.6
570	9/4/2021	Andhra PradeshHyderbad	Industrial Area	75.9	46.8
571	12/13/2020	Andhra PradeshHyderbad	Industrial Area	80.5	50.4
572	8/4/2021	Gujarat	Surat	Residential Rural	23.6	16.5
573	10/19/2020	Gujarat	Surat	Residential Rural	67.5	99.5
574	6/4/2021	Gujarat	Surat	Industrial Area	61.9	1.8
575	4/25/2021	Gujarat	Surat	Industrial Area	77.5	92.5
576	4/4/2021	Gujarat	Surat	Industrial Area	31.7	17.9
577	3/3/2021	Andhra PradeshHyderbad	Residential Rural	18.7	56.6
578	11/5/2020	Andhra PradeshHyderbad	Residential Rural	8.4	41.8
579	4/1/2021	Andhra PradeshHyderbad	Residential Rural	98.5	92.9
580	10/20/2020	Andhra PradeshHyderbad	Residential Rural	72.4	27.4
581	3/27/2021	Andhra PradeshHyderbadIndustrial Area	80.4	74.1
582	2/12/2021	Gujarat	Surat	Industrial Area	75.4	14.2
583	3/23/2021	Andhra PradeshHyderbad	Residential Rural	45.6	77.4
584	10/4/2020	Andhra PradeshHyderbad	Industrial Area	96.9	81.9
585	1/7/2021	Andhra PradeshHyderbad	Industrial Area	65.6	2.3
586	6/19/2021	Gujarat	Surat	Industrial Area	16.0	36.5
587	11/30/2020	Gujarat	Surat	Industrial Area	87.1	59.9
588	2/21/2021	Andhra PradeshHyderbad	Residential Rural	68.8	19.2
589	12/23/2020	Andhra PradeshHyderbad	Residential Rural	58.9	50.1
590	6/21/2021	Gujarat	Surat	Industrial Area	13.2	57.9
591	3/19/2021	Andhra PradeshHyderbad	Engineering	89.3	92.5
592	4/4/2021	Andhra PradeshHyderbad	Engineering	19.2	16.8
593	6/25/2021	Gujarat	Surat	Residential Rural	63.8	86.5
594	2/1/2021	Gujarat	Surat	Industrial Area	71.5	90.6
595	8/28/2021	Andhra PradeshHyderbad	Industrial Area	18.5	82.1
596	3/2/2021	Gujarat	SuratIndustrial Area	12.6	5.6
597	4/26/2021	Gujarat	Surat	Residential Rural	99.3	59.1
598	11/21/2020	Andhra PradeshHyderbad	Residential Rural	32.9	27.7
599	8/15/2021	Gujarat	Surat	Residential Rural	6.8	2.4
600	11/13/2020	Andhra PradeshHyderbad	Industrial Area	45.9	58.9
601	9/27/2020	Gujarat	Surat	Industrial Area	78.4	89.6
602	12/22/2020	Andhra PradeshHyderbad	Residential Rural	35.7	16.4
603	5/21/2021	Andhra PradeshHyderbad	Industrial Area	59.1	9.2
604	8/10/2021	Gujarat	Surat	Residential Rural	67.3	72.7
605	5/10/2021	Andhra PradeshHyderbad	Industrial Area	46.1	96.3
606	1/5/2021	Andhra PradeshHyderbad	Industrial Area	78.5	38.9
607	12/15/2020	Andhra PradeshHyderbad	Industrial Area	94.5	37.0
608	3/4/2021	Gujarat	Surat	Residential Rural	13.2	30.4
609	8/18/2021	Andhra PradeshHyderbad	Residential Rural	48.4	64.4
610	5/21/2021	Andhra PradeshHyderbad	Residential Rural	7.4	99.5
611	6/14/2021	Gujarat	Surat	Engineering	81.1	20.0
612	8/17/2021	Andhra PradeshHyderbad	Industrial Area	57.4	15.8
613	11/12/2020	Andhra PradeshHyderbad	Industrial Area	21.8	13.7
614	4/30/2021	Andhra PradeshHyderbad	Residential Rural	81.2	58.0
615	12/7/2020	Andhra PradeshHyderbad	Residential Rural	90.2	71.7
616	5/24/2021	Andhra PradeshHyderbad	Residential Rural	6.7	30.1
617	6/26/2021	Andhra PradeshHyderbad	Residential Rural	18.3	8.5
618	9/11/2021	Gujarat	Surat	Residential Rural	33.2	77.5
619	6/11/2021	Andhra PradeshHyderbad	Residential Rural	25.8	49.6
620	8/12/2021	Gujarat	Surat	Residential Rural	22.4	38.0
621	6/18/2021	Andhra PradeshHyderbad	Industrial Area	89.3	83.1
622	10/20/2020	Andhra PradeshHyderbad	Industrial Area	99.4	56.7
623	9/15/2021	Andhra PradeshHyderbad	Industrial Area	64.1	51.7
624	6/29/2021	Gujarat	Surat	Residential Rural	51.5	66.8
625	3/21/2021	Andhra PradeshHyderbad	Industrial Area	42.6	87.6
626	2/14/2021	Andhra PradeshHyderbadIndustrial Area	53.3	83.4
627	7/12/2021	Andhra PradeshHyderbad	Industrial Area	49.8	93.9
628	11/19/2020	Andhra PradeshHyderbad	Residential Rural	52.4	54.5
629	1/6/2021	Gujarat	Surat	Residential Rural	83.6	57.3
630	6/15/2021	Gujarat	Surat	Industrial Area	87.0	35.0
631	11/23/2020	Andhra PradeshHyderbad	Residential Rural	94.1	15.2
632	12/24/2020	Andhra PradeshHyderbad	Engineering	95.7	24.7
633	12/12/2020	Andhra PradeshHyderbad	Residential Rural	78.1	57.2
634	6/27/2021	Gujarat	Surat	Residential Rural	96.3	80.5
635	9/20/2021	Gujarat	Surat	Residential Rural	56.7	35.1
636	3/16/2021	Andhra PradeshHyderbad	Industrial Area	64.3	58.2
637	1/6/2021	Gujarat	Surat	Residential Rural	39.3	90.5
638	10/13/2020	Gujarat	SuratIndustrial Area	7.7	99.7
639	12/29/2020	Gujarat	Surat	Industrial Area	43.0	65.3
640	8/5/2021	Andhra PradeshHyderbad	Industrial Area	20.1	37.2
641	12/17/2020	Gujarat	Surat	Residential Rural	91.8	44.0
642	5/5/2021	Gujarat	Surat	Engineering	73.3	26.5
643	4/2/2021	Gujarat	Surat	Residential Rural	33.6	88.2
644	2/17/2021	Gujarat	SuratIndustrial Area	87.0	22.4
645	4/12/2021	Gujarat	Surat	Residential Rural	70.2	95.6
646	8/11/2021	Andhra PradeshHyderbad	Residential Rural	25.8	37.1
647	1/21/2021	Gujarat	Surat	Industrial Area	95.4	73.0
648	1/18/2021	Andhra PradeshHyderbad	Engineering	22.4	78.2
649	4/24/2021	Gujarat	Surat	Residential Rural	38.2	73.6
650	6/5/2021	Andhra PradeshHyderbad	Engineering	5.3	26.7
651	8/16/2021	Andhra PradeshHyderbad	Residential Rural	98.9	63.8
652	4/5/2021	Gujarat	Surat	Residential Rural	12.6	34.0
653	7/7/2021	Andhra PradeshHyderbad	Industrial Area	58.2	75.9
654	10/8/2020	Andhra PradeshHyderbad	Residential Rural	1.5	88.0
655	4/29/2021	Gujarat	Surat	Residential Rural	82.9	59.1
656	3/21/2021	Gujarat	Surat	Engineering	60.4	98.9
657	3/30/2021	Gujarat	Surat	Industrial Area	96.0	28.8
658	9/4/2021	Andhra PradeshHyderbad	Industrial Area	31.4	47.4
659	5/21/2021	Gujarat	SuratIndustrial Area	64.7	64.6
660	4/25/2021	Andhra PradeshHyderbad	Industrial Area	40.8	67.8
661	9/3/2021	Gujarat	Surat	Residential Rural	86.9	91.8
662	8/5/2021	Andhra PradeshHyderbad	Residential Rural	9.0	8.1
663	9/20/2020	Gujarat	Surat	Industrial Area	10.2	64.3
664	3/8/2021	Andhra PradeshHyderbad	Residential Rural	5.8	27.3
665	2/18/2021	Gujarat	Surat	Residential Rural	53.2	38.0
666	2/9/2021	Gujarat	Surat	Residential Rural	91.7	2.5
667	2/22/2021	Gujarat	Surat	Industrial Area	56.5	30.1
668	11/11/2020	Andhra PradeshHyderbad	Residential Rural	6.2	68.6
669	8/20/2021	Andhra PradeshHyderbad	Residential Rural	73.6	4.7
670	8/15/2021	Gujarat	Surat	Residential Rural	37.1	22.2
671	9/10/2021	Gujarat	Surat	Residential Rural	45.1	7.1
672	11/27/2020	Andhra PradeshHyderbad	Residential Rural	64.1	35.0
673	3/13/2021	Andhra PradeshHyderbadIndustrial Area	99.5	78.2
674	10/29/2020	Gujarat	Surat	Industrial Area	46.4	15.9
675	7/16/2021	Andhra PradeshHyderbad	Industrial Area	44.1	68.2
676	4/11/2021	Andhra PradeshHyderbad	Industrial Area	41.0	56.6
677	9/15/2021	Gujarat	SuratIndustrial Area	15.5	87.0
678	5/20/2021	Andhra PradeshHyderbad	Industrial Area	60.8	94.3
679	5/15/2021	Andhra PradeshHyderbad	Residential Rural	49.7	93.9
680	8/7/2021	Gujarat	Surat	Residential Rural	70.3	97.3
681	6/12/2021	Gujarat	Surat	Residential Rural	19.2	94.7
682	7/12/2021	Andhra PradeshHyderbad	Residential Rural	21.3	25.4
683	8/23/2021	Gujarat	Surat	Residential Rural	28.2	3.2
684	5/4/2021	Andhra PradeshHyderbad	Industrial Area	74.9	50.8
685	3/28/2021	Gujarat	Surat	Residential Rural	90.2	39.8
686	7/25/2021	Gujarat	Surat	Industrial Area	93.2	14.4
687	8/28/2021	Gujarat	Surat	Industrial Area	84.9	90.0
688	10/7/2020	Andhra PradeshHyderbad	Industrial Area	66.8	46.4
689	2/11/2021	Gujarat	Surat	Residential Rural	22.3	65.5
690	6/22/2021	Gujarat	Surat	Residential Rural	4.6	96.2
691	8/27/2021	Gujarat	SuratIndustrial Area	49.6	23.3
692	9/17/2021	Gujarat	Surat	Residential Rural	52.2	46.2
693	2/10/2021	Andhra PradeshHyderbad	Residential Rural	87.2	86.8
694	6/7/2021	Andhra PradeshHyderbad	Industrial Area	12.5	15.8
695	7/11/2021	Andhra PradeshHyderbad	Residential Rural	78.1	88.1
696	3/1/2021	Andhra PradeshHyderbad	Engineering	67.0	60.2
697	1/25/2021	Andhra PradeshHyderbad	Residential Rural	23.0	17.2
698	11/13/2020	Gujarat	Surat	Industrial Area	65.7	68.9
699	9/22/2020	Andhra PradeshHyderbad	Industrial Area	49.6	96.3
700	3/22/2021	Andhra PradeshHyderbadIndustrial Area	64.9	9.3
701	5/19/2021	Gujarat	Surat	Residential Rural	3.1	5.7
702	5/2/2021	Andhra PradeshHyderbad	Industrial Area	84.4	69.7
703	1/6/2021	Andhra PradeshHyderbad	Industrial Area	79.7	2.0
704	11/25/2020	Andhra PradeshHyderbad	Residential Rural	47.1	57.8
705	1/18/2021	Andhra PradeshHyderbad	Residential Rural	43.0	72.4
706	1/3/2021	Gujarat	Surat	Residential Rural	69.9	64.5
707	12/27/2020	Andhra PradeshHyderbad	Industrial Area	79.0	26.8
708	3/30/2021	Andhra PradeshHyderbad	Residential Rural	3.0	52.9
709	7/24/2021	Gujarat	Surat	Residential Rural	3.3	78.6
710	6/16/2021	Andhra PradeshHyderbad	Industrial Area	14.4	41.4
711	7/26/2021	Gujarat	Surat	Residential Rural	71.0	1.2
712	8/2/2021	Andhra PradeshHyderbad	Industrial Area	89.5	56.4
713	11/24/2020	Gujarat	Surat	Residential Rural	16.9	84.9
714	6/26/2021	Gujarat	Surat	Industrial Area	60.5	94.1
715	12/14/2020	Gujarat	Surat	Industrial Area	83.1	34.3
716	6/9/2021	Andhra PradeshHyderbad	Industrial Area	72.5	26.0
717	5/10/2021	Gujarat	Surat	Residential Rural	10.7	33.4
718	4/29/2021	Gujarat	SuratIndustrial Area	37.7	99.9
719	1/7/2021	Gujarat	Surat	Residential Rural	79.1	25.0
720	7/10/2021	Gujarat	Surat	Residential Rural	9.5	73.2
721	1/29/2021	Gujarat	Surat	Residential Rural	38.9	39.5
722	4/26/2021	Andhra PradeshHyderbadIndustrial Area	9.4	65.3
723	7/13/2021	Gujarat	Surat	Industrial Area	81.0	70.7
724	10/5/2020	Gujarat	SuratIndustrial Area	24.1	11.6
725	4/15/2021	Andhra PradeshHyderbad	Industrial Area	53.7	35.3
726	4/14/2021	Gujarat	Surat	Industrial Area	72.2	83.3
727	2/13/2021	Gujarat	Surat	Industrial Area	87.1	74.7
728	4/28/2021	Andhra PradeshHyderbad	Residential Rural	50.1	4.8
729	7/21/2021	Andhra PradeshHyderbad	Industrial Area	48.5	28.5
730	9/2/2021	Andhra PradeshHyderbad	Residential Rural	19.9	30.7
731	6/26/2021	Gujarat	Surat	Residential Rural	6.3	5.0
732	2/15/2021	Gujarat	Surat	Industrial Area	99.5	70.8
733	9/13/2021	Andhra PradeshHyderbad	Industrial Area	76.0	83.8
734	12/15/2020	Gujarat	Surat	Industrial Area	28.4	61.2
735	11/29/2020	Gujarat	Surat	Residential Rural	32.8	3.7
736	11/17/2020	Andhra PradeshHyderbad	Residential Rural	81.6	62.3
737	6/2/2021	Gujarat	SuratIndustrial Area	34.8	92.7
738	7/21/2021	Andhra PradeshHyderbad	Industrial Area	36.0	83.1
739	5/15/2021	Andhra PradeshHyderbad	Residential Rural	89.6	23.0
740	9/9/2021	Gujarat	Surat	Industrial Area	96.0	68.0
741	7/21/2021	Andhra PradeshHyderbad	Industrial Area	69.2	59.3
742	12/15/2020	Gujarat	Surat	Residential Rural	57.0	81.1
743	5/9/2021	Gujarat	Surat	Residential Rural	25.9	11.2
744	4/13/2021	Gujarat	Surat	Residential Rural	49.2	53.2
745	3/3/2021	Gujarat	Surat	Industrial Area	99.5	28.9
746	7/6/2021	Andhra PradeshHyderbad	Residential Rural	43.5	5.7
747	3/31/2021	Gujarat	Surat	Residential Rural	58.2	39.6
748	8/31/2021	Andhra PradeshHyderbad	Residential Rural	86.5	83.3
749	7/13/2021	Gujarat	Surat	Industrial Area	51.6	38.8
750	12/30/2020	Andhra PradeshHyderbad	Industrial Area	1.3	34.9
751	10/22/2020	Gujarat	SuratIndustrial Area	66.4	3.4
752	1/1/2021	Gujarat	Surat	Residential Rural	70.5	41.6
753	8/16/2021	Andhra PradeshHyderbadIndustrial Area	53.7	67.2
754	9/13/2021	Gujarat	Surat	Industrial Area	88.4	52.6
755	10/7/2020	Andhra PradeshHyderbad	Industrial Area	11.9	73.4
756	2/7/2021	Andhra PradeshHyderbad	Residential Rural	8.2	68.0
757	2/17/2021	Gujarat	Surat	Residential Rural	43.3	14.1
758	7/5/2021	Gujarat	Surat	Industrial Area	97.5	79.6
759	10/14/2020	Gujarat	Surat	Engineering	55.8	30.7
760	2/11/2021	Gujarat	Surat	Engineering	7.2	86.5
761	10/13/2020	Andhra PradeshHyderbad	Industrial Area	57.7	35.7
762	7/26/2021	Gujarat	Surat	Engineering	46.6	36.8
763	10/7/2020	Gujarat	SuratIndustrial Area	26.9	48.2
764	10/25/2020	Andhra PradeshHyderbad	Industrial Area	84.5	84.7
765	4/13/2021	Andhra PradeshHyderbad	Residential Rural	16.2	94.1
766	2/15/2021	Andhra PradeshHyderbad	Engineering	48.1	4.5
767	8/6/2021	Gujarat	Surat	Residential Rural	98.9	24.6
768	4/25/2021	Gujarat	Surat	Industrial Area	12.5	85.4
769	7/19/2021	Andhra PradeshHyderbad	Residential Rural	59.4	45.2
770	5/28/2021	Gujarat	Surat	Industrial Area	31.5	1.7
771	9/14/2021	Gujarat	Surat	Residential Rural	76.9	78.5
772	12/13/2020	Gujarat	Surat	Residential Rural	98.0	57.4
773	1/16/2021	Andhra PradeshHyderbad	Residential Rural	67.8	100.0
774	12/2/2020	Gujarat	Surat	Residential Rural	87.6	11.1
775	8/17/2021	Gujarat	Surat	Residential Rural	89.3	17.0
776	8/28/2021	Andhra PradeshHyderbad	Residential Rural	79.4	32.2
777	6/20/2021	Gujarat	Surat	Industrial Area	44.5	89.1
778	10/13/2020	Andhra PradeshHyderbad	Residential Rural	9.7	75.4
779	7/21/2021	Gujarat	Surat	Industrial Area	64.1	30.5
780	3/1/2021	Gujarat	Surat	Residential Rural	40.7	74.7
